Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,256,40,6.72,7,1664448250.0,62584aad-c02f-4080-acc2-5c8eaa2609b1
f1,256,40,4.27,5,1664448255.0,39d2ca6a-3500-4fbe-9636-0ea14b2944f9
f1,256,40,14.59,15,1664448260.0,b130cd39-7063-4241-b8bc-dfabd369b46d
f1,256,40,4.52,5,1664448265.0,af05b2c7-0d37-4ea6-8f2f-9f043d4e945e
f1,256,40,4.64,5,1664448270.0,a9d5a888-d041-4e43-8ce4-b401fc593ad2
f1,256,40,9.21,10,1664448275.0,3f35273c-4720-4394-899b-0b15f4c7038a
f1,256,40,4.53,5,1664448280.0,d171aa6f-1282-4c25-9989-c08a95fb0f1c
f1,256,40,22.11,23,1664448285.0,6d357654-6e9f-4761-952b-b30140ce6a8e
f1,256,40,4.53,5,1664448290.0,b8133716-4682-4e29-a65b-39198652cab8
f1,256,40,8.69,9,1664448295.0,f184152b-1302-4622-94ab-c359602054e3
f1,256,40,4.52,5,1664448300.0,3fe96b17-1103-4c30-8fa6-74ab0086b86e
f1,256,40,12.52,13,1664448306.0,5504719e-4b74-422c-bac6-0c7d965d002b
f1,256,40,4.68,5,1664448311.0,52fdf5d8-8454-4302-8593-f2b82e814950
f1,256,40,4.95,5,1664448316.0,cc6218a9-29c5-404d-949c-3f62ee507003
f1,256,40,4.55,5,1664448321.0,e8e124b1-a6ad-4b45-9464-a510e91da9a3
f1,256,40,17.55,18,1664448326.0,fbcfc851-c827-4d88-93ee-76ae55ad7cc8
f1,256,40,4.46,5,1664448331.0,10518aac-35c7-4e7c-9711-86a93a47b116
f1,256,40,4.24,5,1664448336.0,38bd9c06-66aa-4ea7-bdb2-4db0c414a559
f1,256,40,4.38,5,1664448341.0,8ce2afc5-9afa-49f3-a869-f07bad95fca2
f1,256,40,10.94,11,1664448346.0,40235025-e0b4-47ca-b30e-c1b9ac1ae2a0
f1,256,40,4.43,5,1664448351.0,c31ed68b-8a93-4f40-b3d4-cc7df98b3b5e
f1,256,40,4.32,5,1664448356.0,46964cc2-463c-40d9-ae51-0c4515d58d6a
f1,256,40,4.4,5,1664448361.0,0b9c522b-ca05-47df-9e2a-00bdd11bf3a3
f1,256,40,4.28,5,1664448366.0,78366b0f-094a-4668-aacf-3ceb313943fc
f1,256,40,4.35,5,1664448371.0,b6b2ac7a-eb83-4941-9fc5-4640a88efaf3
f1,256,40,5.98,6,1664448377.0,92dd8229-d355-4459-8482-25113bc391a5
f1,256,40,4.34,5,1664448382.0,9184e78b-a8a8-4f86-a36c-aba19aaf8b1a
f1,256,40,4.63,5,1664448387.0,ccbded74-cb31-48ac-be21-735951b25ced
f1,256,40,9.43,10,1664448392.0,d9dbca4e-d03a-44a9-b20e-2014ddc36081
f1,256,40,9.42,10,1664448397.0,e07b3ff8-d689-4d43-af3c-756cb25d13e5
f1,256,40,5.15,6,1664448402.0,1e231aaf-ac39-4edd-985b-07ecf8c4806d
f1,256,40,5.78,6,1664448407.0,62e5261d-0d50-4f2c-a715-e9c109f16b98
f1,256,40,4.43,5,1664448413.0,ac862f66-7422-4ea4-93ce-faab8e3acf1d
f1,256,40,4.28,5,1664448419.0,17433861-b3c3-4a71-aee4-bd86766e9831
f1,256,40,5.48,6,1664448425.0,f8c53783-48be-4d38-8d5a-6e6771b3f692
f1,256,40,4.26,5,1664448431.0,930de138-880b-44b5-a527-3320ea31ad66
f1,256,40,4.39,5,1664448436.0,cb8f8555-7349-4d7a-9faf-fea31896114a
