Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,1280,39,275.61,276,1641242603.0,f41a0499-7cb0-4403-a0f4-a74c29023c87
f1,1280,39,275.79,276,1641242613.0,a5b95e1e-2acc-47b4-9915-28de6f455078
f1,1280,39,277.24,278,1641242623.0,d166eefd-cc70-4857-8862-d1cf1c8088dd
f1,1280,39,270.69,271,1641242664.0,933bea2d-4887-440f-bc42-b6418965bc92
f1,1280,39,284.23,285,1641242674.0,2eed1845-a06d-44fd-bfd4-af666035cab4
f1,1280,39,279.11,280,1641242694.0,12457f99-cbc8-43ee-86c2-dc902cf99457
f1,1280,39,275.65,276,1641242705.0,90e93a93-fc0f-4e30-a782-af929378e5d1
f1,1280,39,275.72,276,1641242725.0,e7b213a6-6dde-44e7-ac5e-7904a0569db5
f1,1280,39,276.65,277,1641242755.0,a11828dd-cdd7-4e48-bd3f-c065f3c4c43e
f1,1280,39,276.41,277,1641242765.0,ecf0c840-c81a-403f-9844-f0a61300eb9e
f1,1280,39,283.03,284,1641242796.0,66ac3b58-61b2-4283-8f6f-bc369af33b03
f1,1280,39,275.85,276,1641242826.0,18c53610-7671-4d44-8fba-23596f51da15
f1,1280,39,276.6,277,1641242836.0,3f9f593f-d418-494c-8a88-ed7fe4f1ca2a
f1,1280,39,276.17,277,1641242847.0,388aaae1-c8ea-454a-9e21-17eb950dbd2b
f1,1280,39,275.97,276,1641242857.0,3d5ac7a7-8ae6-4233-a288-1bf51df02662
f1,1280,39,276.71,277,1641242867.0,68e50f27-728e-4163-9c0a-e34cd853c56c
f1,1280,39,276.0,276,1641242877.0,54ee386e-9b9f-45b4-ab55-61cf92fd4881
f1,1280,39,275.69,276,1641242897.0,17325d26-9a4f-4133-bd91-a320d90423d1
f1,1280,39,272.14,273,1641242908.0,27982099-0a82-448f-b37d-24025e09a33d
f1,1280,39,271.52,272,1641242948.0,0b375de8-87f2-4781-838c-187d2e48c655
f1,1280,39,275.01,276,1641242969.0,3f5bbcfd-f53b-4de9-a440-fe6b8cd93914
f1,1280,39,276.44,277,1641242999.0,3b50ec17-7746-47b1-ba94-ad659bab6797
f1,1280,39,276.4,277,1641243009.0,b9f06cb7-795c-45ff-a31a-1dfb244e4873
f1,1280,39,270.28,271,1641243040.0,e2ccd7a1-67cd-4c07-bcd1-10d21225190d
f1,1280,39,275.95,276,1641243050.0,4bbb0c9a-86d7-423a-a575-1f456c50af91
f1,1280,39,276.45,277,1641243060.0,20287753-e084-46d1-ae2d-7efbb8dfddbb
f1,1280,39,276.37,277,1641243070.0,901d76d6-3d00-4548-a12f-e164233c2f7f
f1,1280,39,275.68,276,1641243100.0,985787b1-fd9d-4a29-9090-2e1f021a3bf7
f1,1280,39,277.86,278,1641243111.0,86fcab66-35b3-44f5-a79b-4927b41f7df8
f1,1280,39,275.41,276,1641243141.0,ca58db4f-ac08-4d20-afbe-b1724358bd32
f1,1280,39,275.19,276,1641243151.0,5f161f01-a223-4844-b8f3-2597664a7b76
f1,1280,39,275.85,276,1641243161.0,22753ffc-5334-4c39-a106-5c5e268e575c
f1,1280,39,277.24,278,1641243171.0,8d2d42b4-bb8f-4e65-8c08-98618be309d6
f1,1280,39,275.0,276,1641243212.0,70dbe6b6-cbf6-48eb-8701-40a1049446b5
f1,1280,39,275.24,276,1641243233.0,6ba7172f-d98d-4c91-8b50-f61fe8ec464f
f1,1280,39,273.11,274,1641243243.0,d1eff90b-775d-46bf-acaf-b1d1249b3fff
f1,1280,39,278.55,279,1641243253.0,5f438431-d766-424a-be3d-7dc78162d110
f1,1280,39,275.94,276,1641243263.0,cd808c56-05c4-4ecd-af54-54eb624f4617
f1,1280,39,275.89,276,1641243283.0,48dce6db-e9a3-4bc8-9104-68eb4bd76e11
f1,1280,39,275.98,276,1641243303.0,2421bdfc-c342-4142-87f4-16269c25b379
f1,1280,39,268.96,269,1641243334.0,587ca4ea-e454-4bc0-8cf6-99a37ad299e0
f1,1280,39,276.1,277,1641243354.0,7fb6e305-e9cd-4651-a720-32cc1609e38f
f1,1280,39,278.92,279,1641243374.0,16e5640d-ed80-48c2-b062-96dab72a2ab4
f1,1280,39,275.97,276,1641243385.0,34e91884-7e3e-47e5-83f2-bb577eaae0d8
f1,1280,39,276.01,277,1641243395.0,927d20ee-124d-4d8c-a316-c1613e23e810
f1,1280,39,281.27,282,1641243405.0,7e2f914e-cef0-4adc-a95b-5993b72561a8
f1,1280,39,273.56,274,1641243415.0,e68b976d-fd5e-4f6c-8244-81c65b012676
f1,1280,39,271.26,272,1641243456.0,a81140c7-5810-4268-bfe2-a8c4d00e0c1d
f1,1280,39,275.23,276,1641243466.0,0abb8fa7-177c-4165-8545-a227aec8e53e
f1,1280,39,276.12,277,1641243476.0,b9effef0-55a9-42a9-ba5d-620e65ac4590
f1,1280,39,275.26,276,1641243517.0,a6fe8693-a8ac-4236-81c4-8a2bf3667602
f1,1280,39,276.1,277,1641243527.0,6921a135-d321-4ca5-b874-786b453d83a7
f1,1280,39,273.83,274,1641243537.0,933ad5d0-d530-47b0-8569-48a3bc5180d6
f1,1280,39,275.35,276,1641243547.0,1f3695bd-fbeb-45d4-b199-47a7336559c6
f1,1280,39,276.26,277,1641243557.0,650219a3-261e-4727-8e5e-54d8c4bf7706
f1,1280,39,270.9,271,1641243567.0,38d35c84-7b8b-4d2e-b4eb-6f35ef4f2e7a
f1,1280,39,271.62,272,1641243577.0,d7e1c08f-928f-41b8-8ccc-15c9624afcb5
f1,1280,39,276.81,277,1641243588.0,b0dc00ef-bfc3-44fa-b05d-652a601cb435
f1,1280,39,276.28,277,1641243608.0,c13f21f2-f1ce-4bac-9bf0-dee6845ef763
f1,1280,39,276.75,277,1641243618.0,54a7b2e8-7f94-43f3-9ca2-b5a9c2e19910
f1,1280,39,271.07,272,1641243638.0,caa21961-b9eb-44ca-8753-ff158c67c81b
f1,1280,39,287.09,288,1641243649.0,307731f5-8141-40cc-9833-0c2f9879148c
f1,1280,39,276.49,277,1641243659.0,df1c9b84-c0e0-4539-b83e-5f5f4774ca4b
f1,1280,39,270.18,271,1641243679.0,679b791f-4305-466f-898b-ca2f494fdd95
f1,1280,39,275.67,276,1641243689.0,9f4287a7-d873-4bdd-a5ba-82bb8d8f11ac
f1,1280,39,274.73,275,1641243720.0,bc549c71-fe3b-421c-a8ad-be28b74e1aa0
f1,1280,39,273.88,274,1641243750.0,3a17c079-79a4-4567-a729-bbecef3b5318
f1,1280,39,276.42,277,1641243771.0,b6c0a15f-4647-4542-8c20-ba9c838bce52
f1,1280,39,273.44,274,1641243781.0,ffdde551-f515-489f-8621-25ac5f16b341
f1,1280,39,272.6,273,1641243801.0,5facda2e-db25-4121-8adf-dd716ef0caa2
f1,1280,39,274.55,275,1641243811.0,0aa3c8d1-d14b-48c6-85bc-ac0f43f02120
f1,1280,36,280.82,281,1641243842.0,228e104f-1b87-4433-811d-6a449a8026a9
f1,1280,36,280.3,281,1641243852.0,0563a824-25ca-45a2-9ed3-af857ab84b7d
f1,1280,36,285.86,286,1641243872.0,b0123244-b361-44cd-bd88-625a8e747827
f1,1280,36,279.9,280,1641243882.0,50067d91-2142-49f5-8cc1-cd99f1601eac
f1,1280,36,280.42,281,1641243902.0,14970087-0e77-42bf-9729-c58471b70365
f1,1280,36,288.61,289,1641243913.0,6ea96c11-2335-434b-b752-43c33515fa70
f1,1280,36,280.22,281,1641243923.0,ca5a23d5-8f71-4ead-9170-8717a33f5559
f1,1280,37,284.33,285,1641243933.0,837d3e88-1665-4a40-813c-866385f6ae5f
f1,1280,37,289.13,290,1641243943.0,b6c9aef4-fa7e-44a2-84b4-9837408b2a18
f1,1280,37,280.7,281,1641243953.0,8e31c2ce-4708-4179-99d4-1cb2ddbde379
f1,1280,37,287.1,288,1641243964.0,050d380d-4a9e-47ef-a3d2-b2f4be7c97fe
f1,1280,37,284.72,285,1641243974.0,cb496c3e-2da3-4c1c-bd6d-ddce0932102c
f1,1280,37,288.79,289,1641243984.0,e3ee0a50-05e7-40ac-bec2-148392cd7410
f1,1280,37,280.67,281,1641243994.0,c83aaffa-dc7f-4a6e-a211-bd778ec3b82b
f1,1280,37,281.58,282,1641244004.0,fa2c033a-70df-4801-adf4-7b83f9931f98
f1,1280,37,288.24,289,1641244014.0,ad9b3543-bfcd-44e1-a143-d86ab067281c
f1,1280,37,281.15,282,1641244024.0,0f01de31-0a3d-43ed-8330-7a96eba9cb07
f1,1280,37,288.57,289,1641244034.0,e2cd4f2c-0830-4cf1-941c-530f9eaeb668
f1,1280,37,281.3,282,1641244055.0,d1abb2f5-db04-4e63-94e8-9937a2540b12
f1,1280,37,284.26,285,1641244065.0,d1cecb4c-946f-4440-8ae8-07fb99cb3618
f1,1280,37,288.3,289,1641244095.0,86f4c046-4d0d-44e7-aa45-c1e661ae050c
f1,1280,37,284.49,285,1641244105.0,3d96151b-8666-4644-a6ce-59bee5bf310a
f1,1280,37,285.06,286,1641244116.0,f0db1bfa-9442-4c68-95f4-e2a91c2c9e1b
f1,1280,37,280.5,281,1641244126.0,c359c3bd-5868-4f37-a028-038680ad3346
f1,1280,37,288.39,289,1641244146.0,382c63a5-6e05-4701-aff7-4c4d6a2d3cf4
f1,1280,37,280.33,281,1641244156.0,3c30a4ca-2a6c-4b8b-ab98-6188033bd58d
f1,1280,37,280.38,281,1641244177.0,dbb1a635-9a15-4d53-9cd4-c795b15e5ce2
f1,1280,37,288.16,289,1641244197.0,3e38c8d3-4ebc-4f28-8081-e49e9f22eed1
f1,1280,37,280.58,281,1641244207.0,d43cec92-9043-4110-8e9a-dcd7edd6609a
f1,1280,38,281.44,282,1641244217.0,d96f19b5-f905-4aaa-b865-c683eaead447
f1,1280,38,281.01,282,1641244237.0,0b9b634b-a072-4cce-b034-5c6e9bf7c921
f1,1280,38,288.4,289,1641244258.0,667f1c39-98ea-4710-bfc6-057c81633bd3
f1,1280,38,283.79,284,1641244268.0,d3cf049e-d3cd-4804-933e-cc7ac4bcfb50
f1,1280,38,280.21,281,1641244278.0,ad5b18a7-ce53-480a-8a01-137f2de86968
