Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,128,38,2824.35,2825,1642831310.0,5f28051f-e30b-47bd-8a25-c5bd14a8e958
f1,128,38,2793.4,2794,1642831322.0,591ae5a9-a4a1-4839-ba72-6af1d84f4f23
f1,128,38,2801.47,2802,1642831335.0,a7a11d51-0d84-491d-8bea-72385c0212b3
f1,128,38,2777.25,2778,1642831347.0,ec5ead4f-9380-4821-8bd5-5b63d391983f
f1,128,38,2805.29,2806,1642831360.0,ad15a7a0-6fb7-43f3-a38f-621c999c1989
f1,128,38,2776.69,2777,1642831373.0,10e1d2aa-e31d-4800-a370-e4b5701b8927
f1,128,38,2762.88,2763,1642831385.0,30f6941d-eac6-4859-bade-8f1eecfb5d9d
f1,128,38,2727.06,2728,1642831398.0,1172c7a6-545e-4f1c-92a0-d4c86f36db25
f1,128,38,2766.29,2767,1642831410.0,a461b6e7-52f2-4a53-baff-4d98f36f50ea
f1,128,38,2748.37,2749,1642831423.0,ca02d80c-5fa3-42be-92a0-5325b9334561
f1,128,38,2765.81,2766,1642831435.0,5d64f62c-9749-4f29-813b-410d809757ee
f1,128,38,2771.75,2772,1642831448.0,2e10fbfc-7e0c-4098-94ff-d5811a449cce
f1,128,38,2763.35,2764,1642831461.0,1b773706-bb48-467e-ae09-c48027d6669c
f1,128,38,2768.53,2769,1642831473.0,746094a3-9d86-44e9-80ef-f1f5b5b81455
f1,128,38,2784.44,2785,1642831486.0,63329562-d247-4658-b602-18be4437aae4
f1,128,38,2732.3,2733,1642831498.0,1ac81388-7653-4451-8ca3-cce455f2109a
f1,128,38,2731.15,2732,1642831511.0,10e34772-0d02-4448-a353-3d29d08c9321
f1,128,38,2781.92,2782,1642831523.0,cdb20864-0bed-4c8c-8a4a-40ebbcc986b7
f1,128,38,2751.8,2752,1642831536.0,f8269122-c578-40c0-8c84-05d1ba0bbc4f
f1,128,38,2731.61,2732,1642831548.0,71393c4c-d9d6-4d1e-8e0a-1f8182412bcc
f1,128,38,2749.47,2750,1642831561.0,603f57c0-7a5d-4e49-beef-d6c82e95c1e6
f1,128,38,2744.43,2745,1642831573.0,e0375ef5-2995-415b-ba38-0f56b72d1d96
f1,128,38,2742.87,2743,1642831586.0,43e7d2b7-ab7a-44dc-8217-7bb3fdd89bce
f1,128,38,2734.96,2735,1642831598.0,696c6b86-32b6-4961-a763-7b9c92159e14
f1,128,38,2764.22,2765,1642831611.0,cbd1a8ce-bd44-4e1e-a695-1751f8362e3c
f1,128,38,2747.27,2748,1642831623.0,839f34eb-9c77-4597-8874-136ba6b03d87
f1,128,38,2761.37,2762,1642831636.0,56993766-7ae4-436a-bdc8-b6a035b0f66a
